2010-1	62	10	
2010-2	33	10	
2010-3	78	11	
2011-1	46	10	
2011-2	64	11	
2011-3	97	12	
2012-1	43	9	
2012-2	39	10	
2012-3	70	10	
2013-1	44	9	
2013-2	42	10	
2013-3	69	10	
2014-1	40	9	
2014-2	53	10	
2014-3	72	10	
2015-1	54	9	
2015-2	45	10	
2015-3	105	10	
2016-1	50	9	
