2010-1	19	11	
2010-2	11	12	
2010-3	21	36	
2011-1	18	12	
2011-2	16	12	
2011-3	22	14	
2012-1	10	11	
2012-2	16	12	
2012-3	32	33	
2013-1	23	11	
2013-2	15	12	
2013-3	23	33	
2014-1	19	11	
2014-2	26	12	
2014-3	36	35	
2015-1	26	15	
2015-2	35	15	
2015-3	24	43	
2016-1	29	18	
