2011-1	18	7	
2011-2	13	8	
2011-3	13	8	
2012-1	9	7	
2012-2	16	7	
2012-3	16	8	
2013-1	8	7	
2013-2	15	7	
2013-3	31	8	
2014-1	14	7	
2014-2	10	7	
2014-3	21	8	
2015-1	9	11	
2015-2	14	12	
2015-3	31	12	
2016-1	13	11	
