2011-1	68.637989	57.957948	
2011-2	69.371729	57.697575	
2011-3	68.305712	57.336778	
2012-1	64.020498	55.630391	
2012-2	66.332173	60.315494	
2012-3	87.321938	65.628627	
2013-1	69.969122	54.660789	
2013-2	80.678724	66.937352	
2013-3	72.973138	63.324289	
2014-1	72.279994	61.298255	
2014-2	82.33298	65.410912	
2014-3	77.625771	67.962433	
2015-1	87.323836	68.715803	
2015-2	82.98445	70.966811	
2015-3	78.589851	67.284636	
2016-1	78.334886	62.630568	
