2010-1	76.735063	61.660215	
2010-2	75.027365	56.755394	
2010-3	71.717442	46.722748	
2011-1	63.383208	50.033191	
2011-2	86.743028	66.759079	
2011-3	73.415617	45.033309	
2012-1	61.638303	48.26531	
2012-2	66.699994	43.279659	
2012-3	73.371521	48.344097	
2013-1	58.260998	46.564453	
2013-2	70.042958	51.574587	
2013-3	65.028832	53.317103	
2014-1	69.912649	54.941849	
2014-2	75.042395	56.704444	
2014-3	69.981554	56.655704	
2015-1	68.355459	53.297818	
2015-2	61.654367	51.68504	
2015-3	65.088379	58.309338	
2016-1	73.385396	56.665604	
