2010-1	28	12	
2010-2	18	12	
2010-3	22	29	
2011-1	10	8	
2011-2	9	8	
2011-3	28	19	
2012-1	13	8	
2012-2	11	8	
2012-3	33	15	
2013-1	15	8	
2013-2	18	8	
2013-3	35	13	
2014-1	19	8	
2014-2	17	8	
2014-3	34	15	
2015-1	13	8	
2015-2	22	8	
2015-3	19	13	
2016-1	20	11	
