2011-1	6	6	
2011-2	23	6	
2011-3	8	7	
2012-1	14	6	
2012-2	9	6	
2012-3	23	7	
2013-1	15	6	
2013-2	11	6	
2013-3	11	7	
2014-1	11	6	
2014-2	9	6	
2014-3	25	7	
2015-1	12	6	
2015-2	9	6	
2015-3	25	7	
2016-1	13	6	
