2011-1	58	15	
2011-2	83	15	
2011-3	126	15	
2012-1	82	15	
2012-2	78	15	
2012-3	134	15	
2013-1	100	15	
2013-2	114	15	
2013-3	220	15	
2014-1	142	15	
2014-2	127	15	
2014-3	235	15	
2015-1	130	15	
2015-2	187	15	
2015-3	262	15	
2016-1	138	13	
