2011-1	56.015461	45.717581	
2011-2	52.311016	45.703683	
2011-3	62.682152	50.020736	
2012-1	60.058296	50.533923	
2012-2	66.672826	55.287829	
2012-3	67.647997	54.263035	
2013-1	56.605474	48.926112	
2013-2	71.948576	58.550009	
2013-3	68.296113	59.927449	
2014-1	71.959177	58.267358	
2014-2	69.371936	55.271873	
2014-3	71.358639	61.259723	
2015-1	74.951222	56.240142	
2015-2	74.404083	59.203323	
2015-3	73.293353	61.276058	
2016-1	61.591385	54.03111	
