2011-1	60.390916	47.565391	
2011-2	59.346495	46.683063	
2011-3	63.978098	51.652692	
2012-1	63.269628	51.628396	
2012-2	63.672219	49.927845	
2012-3	75.608101	59.278087	
2013-1	54.21846	48.62562	
2013-2	70.628595	58.710843	
2013-3	72.324154	57.600039	
2014-1	70.96428	57.85987	
2014-2	70.936338	56.29873	
2014-3	91.99385	61.332777	
2015-1	76.956614	62.256527	
2015-2	71.254152	61.292164	
2015-3	70.981827	60.525763	
2016-1	63.3157	54.650938	
