2011-1	58	16	
2011-2	71	17	
2011-3	112	17	
2012-1	80	16	
2012-2	72	17	
2012-3	154	17	
2013-1	65	16	
2013-2	86	17	
2013-3	136	17	
2014-1	94	16	
2014-2	99	17	
2014-3	161	17	
2015-1	91	16	
2015-2	124	17	
2015-3	160	17	
2016-1	79	13	
